IROWID,iVehicleID,vLat,vLong,vAccuracy,vDirection,dSpeed,vUpdateReason,dtLastUpdated,dtDeviceTime,vVehDirection
8142314,684,38.594276,-92.220741,10,285.47,59.08,APC,37:56.7,7/3/2024 7:37:55,W
8142337,684,38.594376,-92.221237,10,284.46,48.71,APC,38:03.7,7/3/2024 7:37:58,W
8142338,684,38.594452,-92.221664,10,282.83,44.63,APC,38:03.8,7/3/2024 7:38:01,W
8142339,684,38.594517,-92.222038,10,282.54,36.3,APC,38:05.3,7/3/2024 7:38:04,W
8142349,684,38.594574,-92.222343,10,283.45,27.59,APC,38:11.8,7/3/2024 7:38:07,W
8142350,684,38.594604,-92.222504,10,283.41,14.63,APC,38:11.8,7/3/2024 7:38:10,W
8142361,684,38.594635,-92.222618,10,289.18,13.7,APC,38:17.7,7/3/2024 7:38:13,W
8142362,684,38.594666,-92.222771,10,284.53,18.15,APC,38:17.8,7/3/2024 7:38:16,W
8142382,684,38.594597,-92.222939,10,242.28,21.48,APC,38:23.7,7/3/2024 7:38:19,SW
8142383,684,38.594425,-92.222954,10,183.9,23.15,APC,38:23.7,7/3/2024 7:38:22,S
8142398,684,38.59425,-92.222954,10,180,26.85,APC,38:30.7,7/3/2024 7:38:25,S
8142399,684,38.593983,-92.222961,10,181.17,39.08,APC,38:30.7,7/3/2024 7:38:28,S
8142408,684,38.593662,-92.222977,10,182.23,41.67,APC,38:37.7,7/3/2024 7:38:31,S
8142409,684,38.593349,-92.222984,10,181,41.67,APC,38:37.7,7/3/2024 7:38:34,S
8142410,684,38.593052,-92.223,10,182.41,37.78,APC,38:38.3,7/3/2024 7:38:37,S
8142425,684,38.592785,-92.223,10,180,34.82,APC,38:45.7,7/3/2024 7:38:40,S
8142426,684,38.592533,-92.223007,10,181.24,32.6,APC,38:45.7,7/3/2024 7:38:43,S
8142439,684,38.592319,-92.22303,10,184.8,27.59,APC,38:52.7,7/3/2024 7:38:46,S
8142440,684,38.592121,-92.223045,10,183.39,24.63,APC,38:52.7,7/3/2024 7:38:49,S
8142464,684,38.591961,-92.223045,10,180,23.34,APC,38:58.8,7/3/2024 7:38:52,S
8142465,684,38.591717,-92.223045,10,180,25.74,APC,38:58.9,7/3/2024 7:38:55,S
8142478,684,38.591591,-92.223045,10,180,24.63,APC,39:04.8,7/3/2024 7:38:58,S
8142479,684,38.591423,-92.223045,10,180,21.48,APC,39:04.9,7/3/2024 7:39:01,S
8142480,684,38.591309,-92.223061,10,186.26,12.59,APC,39:05.4,7/3/2024 7:39:04,S
8142491,684,38.591248,-92.223145,10,227.11,14.08,APC,39:11.8,7/3/2024 7:39:07,SW
8142492,684,38.591274,-92.22332,10,280.76,21.67,APC,39:11.9,7/3/2024 7:39:10,W
8142501,684,38.591335,-92.223579,10,286.77,30.19,APC,39:18.7,7/3/2024 7:39:13,W
8142502,684,38.591404,-92.223907,10,285.06,38.34,APC,39:18.7,7/3/2024 7:39:16,W
8142523,684,38.591476,-92.224312,10,282.81,45.56,APC,39:24.8,7/3/2024 7:39:19,W
8142524,684,38.591568,-92.224777,10,284.21,51.49,APC,39:24.8,7/3/2024 7:39:22,W
8142538,684,38.591656,-92.22525,10,283.39,51.3,APC,39:31.7,7/3/2024 7:39:25,W
8142539,684,38.591732,-92.225685,10,282.6,43.89,APC,39:31.8,7/3/2024 7:39:28,W
8142540,684,38.591805,-92.225998,10,286.61,30.19,APC,39:32.5,7/3/2024 7:39:31,W
8142551,684,38.591843,-92.22612,10,291.73,7.04,APC,39:38.7,7/3/2024 7:39:34,W
8142552,684,38.59185,-92.226135,10,300.84,3.33,APC,39:38.7,7/3/2024 7:39:37,NW
8142566,684,38.591915,-92.226196,10,323.74,12.59,APC,39:44.7,7/3/2024 7:39:40,NW
8142567,684,38.59203,-92.226143,10,19.81,18.71,APC,39:44.7,7/3/2024 7:39:43,N
8142582,684,38.592201,-92.226044,10,24.35,27.22,APC,39:51.7,7/3/2024 7:39:46,NE
8142583,684,38.59243,-92.225952,10,17.43,33.34,APC,39:51.7,7/3/2024 7:39:49,N
8142598,684,38.592693,-92.225883,10,11.59,37.6,APC,39:57.7,7/3/2024 7:39:52,N
8142599,684,38.592995,-92.22583,10,7.81,41.11,APC,39:57.7,7/3/2024 7:39:55,N
8142612,684,38.593315,-92.225807,10,3.22,43.89,APC,40:04.7,7/3/2024 7:39:58,N
8142613,684,38.593639,-92.225807,10,0,42.97,APC,40:04.7,7/3/2024 7:40:01,N
8142627,684,38.593941,-92.225784,10,3.41,38.15,APC,40:10.7,7/3/2024 7:40:04,N
8142628,684,38.5942,-92.225777,10,1.21,33.52,APC,40:10.7,7/3/2024 7:40:07,N
8142629,684,38.594433,-92.225777,10,0,29.82,APC,40:11.6,7/3/2024 7:40:10,N
8142645,684,38.594616,-92.225761,10,3.91,21.67,APC,40:17.7,7/3/2024 7:40:13,N
8142646,684,38.59473,-92.225754,10,2.75,12.04,APC,40:17.7,7/3/2024 7:40:16,N
8142655,684,38.594795,-92.225754,10,0,4.82,APC,40:24.7,7/3/2024 7:40:19,N
8142656,684,38.594803,-92.225754,10,0,0,APC,40:24.7,7/3/2024 7:40:22,N
8142676,684,38.594795,-92.225746,10,141.99,0,APC,40:30.7,7/3/2024 7:40:25,SE
8142677,684,38.594795,-92.225754,10,270,0,APC,40:30.8,7/3/2024 7:40:28,W
8142689,684,38.594795,-92.225746,10,90,0,APC,40:37.8,7/3/2024 7:40:31,E
8142690,684,38.594795,-92.225746,10,0,0,APC,40:37.8,7/3/2024 7:40:34,E
8142703,684,38.594795,-92.225746,10,0,0,APC,40:43.9,7/3/2024 7:40:37,E
8142704,684,38.594788,-92.225746,10,180,0,APC,40:43.9,7/3/2024 7:40:40,S
8142705,684,38.594784,-92.225746,10,180,0,APC,40:44.6,7/3/2024 7:40:43,S
8142722,684,38.594776,-92.225746,10,180,0,APC,40:50.7,7/3/2024 7:40:46,S
8142723,684,38.594776,-92.225746,10,0,0,APC,40:50.8,7/3/2024 7:40:49,S
8142736,684,38.59481,-92.225746,10,0,9.63,APC,40:56.7,7/3/2024 7:40:52,S
8142737,684,38.594978,-92.225731,10,3.99,24.63,APC,40:56.8,7/3/2024 7:40:55,N
8142752,684,38.595192,-92.225708,10,4.8,27.04,APC,41:03.7,7/3/2024 7:40:58,N
8142753,684,38.59536,-92.22567,10,10.03,20.37,APC,41:03.7,7/3/2024 7:41:01,N
8142761,684,38.595455,-92.225548,10,45.11,19.08,APC,41:10.8,7/3/2024 7:41:04,NE
8142762,684,38.595444,-92.225342,10,93.91,22.78,APC,41:10.8,7/3/2024 7:41:07,E
8142781,684,38.59539,-92.22506,10,103.77,32.78,APC,41:16.7,7/3/2024 7:41:10,E
8142782,684,38.595329,-92.224739,10,103.67,34.26,APC,41:16.7,7/3/2024 7:41:13,E
8142783,684,38.595345,-92.224327,10,87.16,30.37,APC,41:17.7,7/3/2024 7:41:17,E
8142809,684,38.595371,-92.224174,10,77.73,22.41,APC,41:29.8,7/3/2024 7:41:19,E
8142810,684,38.595406,-92.224068,10,67.1,9.07,APC,41:29.8,7/3/2024 7:41:22,NE
8142811,684,38.59544,-92.223953,10,69.28,15.37,APC,41:29.9,7/3/2024 7:41:25,E
8142812,684,38.595505,-92.223785,10,63.66,22.04,APC,41:29.9,7/3/2024 7:41:28,NE
8142826,684,38.5956,-92.223534,10,64.16,31.3,APC,41:36.7,7/3/2024 7:41:31,NE
8142827,684,38.595715,-92.223213,10,65.37,39.08,APC,41:36.8,7/3/2024 7:41:34,NE
8142840,684,38.595825,-92.222824,10,70.11,44.45,APC,41:42.7,7/3/2024 7:41:37,E
8142841,684,38.595886,-92.222374,10,80.16,48.71,APC,41:42.7,7/3/2024 7:41:40,E
8142857,684,38.595909,-92.221901,10,86.44,50.19,APC,41:49.9,7/3/2024 7:41:43,E
8142858,684,38.595898,-92.221443,10,91.76,47.97,APC,41:49.9,7/3/2024 7:41:46,E
8142859,684,38.59586,-92.22097,10,95.87,49.82,APC,41:50.8,7/3/2024 7:41:49,E
8142870,684,38.595791,-92.220482,10,100.25,52.97,APC,41:56.7,7/3/2024 7:41:52,E
8142871,684,38.595722,-92.219994,10,100.25,52.6,APC,41:56.8,7/3/2024 7:41:55,E
8142887,684,38.595661,-92.21949,10,98.8,52.41,APC,42:02.7,7/3/2024 7:41:58,E
8142888,684,38.595592,-92.219009,10,100.4,51.12,APC,42:02.8,7/3/2024 7:42:01,E
8142898,684,38.59552,-92.218536,10,101.02,50.19,APC,42:09.7,7/3/2024 7:42:04,E
8142899,684,38.595463,-92.218063,10,98.77,50.37,APC,42:09.7,7/3/2024 7:42:07,E
8142913,684,38.595432,-92.21756,10,94.51,53.34,APC,42:15.7,7/3/2024 7:42:10,E
8142914,684,38.59539,-92.217056,10,96.09,52.04,APC,42:15.7,7/3/2024 7:42:13,E
8142915,684,38.595284,-92.216606,10,106.77,49.26,APC,42:17.9,7/3/2024 7:42:16,E
8142930,684,38.595089,-92.216209,10,122.15,49.08,APC,42:23.7,7/3/2024 7:42:19,SE
8142931,684,38.594864,-92.215797,10,124.94,52.41,APC,42:23.8,7/3/2024 7:42:22,SE
8142948,684,38.594616,-92.215363,10,126.17,56.3,APC,42:29.7,7/3/2024 7:42:25,SE
8142949,684,38.594368,-92.214951,10,127.6,53.89,APC,42:29.8,7/3/2024 7:42:28,SE
8142959,684,38.594112,-92.214539,10,128.48,55.56,APC,42:37.8,7/3/2024 7:42:31,SE
8142960,684,38.593903,-92.214058,10,119.07,56.86,APC,42:37.8,7/3/2024 7:42:34,SE
8142976,684,38.593727,-92.213585,10,115.46,54.45,APC,42:43.8,7/3/2024 7:42:37,SE
8142977,684,38.593563,-92.213104,10,113.57,53.89,APC,42:43.9,7/3/2024 7:42:40,SE
8142987,684,38.593407,-92.212654,10,113.92,53.71,APC,42:50.8,7/3/2024 7:42:43,SE
8142988,684,38.593231,-92.212212,10,117,52.41,APC,42:50.8,7/3/2024 7:42:46,SE
8143010,684,38.593071,-92.211792,10,115.98,45.19,APC,42:56.8,7/3/2024 7:42:49,SE
8143011,684,38.592941,-92.211433,10,114.86,40.37,APC,42:56.8,7/3/2024 7:42:52,SE
8143012,684,38.592815,-92.211128,10,117.86,32.78,APC,42:56.9,7/3/2024 7:42:55,SE
8143020,684,38.592739,-92.210922,10,115.27,18.89,APC,43:04.7,7/3/2024 7:42:58,SE
8143021,684,38.59272,-92.210861,10,111.73,4.44,APC,43:04.8,7/3/2024 7:43:01,E
8143039,684,38.59272,-92.210861,10,0,0,APC,43:10.7,7/3/2024 7:43:04,E
8143040,684,38.592724,-92.210861,10,0,0,APC,43:10.8,7/3/2024 7:43:07,E
8143041,684,38.592724,-92.210861,10,0,0,APC,43:12.0,7/3/2024 7:43:10,E
8143051,684,38.59272,-92.210831,10,99.68,6.67,APC,43:18.7,7/3/2024 7:43:13,E
8143052,684,38.592812,-92.210732,10,40.07,18.52,APC,43:18.7,7/3/2024 7:43:16,NE
8143069,684,38.592999,-92.210693,10,9.26,29.08,APC,43:24.7,7/3/2024 7:43:19,N
8143070,684,38.593288,-92.210686,10,1.08,42.41,APC,43:24.7,7/3/2024 7:43:22,N
8143086,684,38.593624,-92.210663,10,3.06,46.3,APC,43:30.8,7/3/2024 7:43:25,N
8143087,684,38.59399,-92.21064,10,2.81,50.19,APC,43:30.8,7/3/2024 7:43:28,N
8143098,684,38.594368,-92.210625,10,1.78,48.89,APC,43:37.7,7/3/2024 7:43:31,N
8143099,684,38.594864,-92.210617,10,0.72,49.82,APC,43:37.8,7/3/2024 7:43:34,N
8143120,684,38.595085,-92.210602,10,3.04,42.78,APC,43:43.7,7/3/2024 7:43:37,N
8143121,684,38.595341,-92.210602,10,0,31.11,APC,43:43.7,7/3/2024 7:43:40,N
8143122,684,38.595577,-92.210587,10,2.84,30.74,APC,43:45.1,7/3/2024 7:43:43,N
8143129,684,38.595791,-92.210594,10,358.54,27.78,APC,43:51.7,7/3/2024 7:43:46,N
8143130,684,38.595993,-92.210602,10,358.23,26.48,APC,43:51.8,7/3/2024 7:43:49,N
8143150,684,38.596161,-92.210602,10,0,20,APC,43:57.8,7/3/2024 7:43:52,N
8143151,684,38.596233,-92.210587,10,9.25,6.85,APC,43:57.8,7/3/2024 7:43:55,N
8143193,684,38.596237,-92.210594,10,306.17,2.96,APC,44:17.8,7/3/2024 7:43:58,NW
8143194,684,38.596294,-92.210648,10,323.48,12.96,APC,44:17.8,7/3/2024 7:44:01,NW
8143195,684,38.596329,-92.210815,10,285.01,20.37,APC,44:17.8,7/3/2024 7:44:04,W
8143196,684,38.596336,-92.211098,10,271.81,34.63,APC,44:17.8,7/3/2024 7:44:07,W
8143197,684,38.596344,-92.211472,10,271.57,42.97,APC,44:17.8,7/3/2024 7:44:10,W
8143198,684,38.596371,-92.211868,10,274.99,38.52,APC,44:17.8,7/3/2024 7:44:13,W
8143199,684,38.596386,-92.212112,10,274.5,19.63,APC,44:18.1,7/3/2024 7:44:16,W
8143206,684,38.59639,-92.212196,10,273.49,3.7,APC,44:24.8,7/3/2024 7:44:19,W
8143207,684,38.596409,-92.212234,10,302.61,5.56,APC,44:24.8,7/3/2024 7:44:22,NW
8143229,684,38.596413,-92.212341,10,272.74,13.7,APC,44:30.7,7/3/2024 7:44:25,W
8143230,684,38.59642,-92.21254,10,272.58,24.08,APC,44:30.7,7/3/2024 7:44:28,W
8143235,684,38.596432,-92.212814,10,273.21,29.45,APC,44:38.7,7/3/2024 7:44:31,W
8143236,684,38.596432,-92.21315,10,270,36.11,APC,44:38.7,7/3/2024 7:44:34,W
8143252,684,38.596443,-92.213539,10,272.07,41.3,APC,44:44.7,7/3/2024 7:44:37,W
8143253,684,38.596462,-92.213936,10,273.5,44.82,APC,44:44.8,7/3/2024 7:44:40,W
8143254,684,38.596489,-92.214355,10,274.71,45.74,APC,44:45.2,7/3/2024 7:44:43,W
8143269,684,38.596512,-92.214798,10,273.8,45.74,APC,44:52.7,7/3/2024 7:44:46,W
8143270,684,38.596519,-92.215164,10,271.4,37.04,APC,44:52.7,7/3/2024 7:44:49,W
8143284,684,38.596535,-92.215462,10,273.93,27.97,APC,44:58.7,7/3/2024 7:44:52,W
8143285,684,38.596535,-92.21563,10,270,12.22,APC,44:58.7,7/3/2024 7:44:55,W
8143301,684,38.596539,-92.215675,10,276.49,5.56,APC,45:04.8,7/3/2024 7:44:58,W
8143302,684,38.596569,-92.215744,10,299.09,9.45,APC,45:04.8,7/3/2024 7:45:01,NW
8143313,684,38.596676,-92.215782,10,344.49,17.59,APC,45:11.8,7/3/2024 7:45:04,N
8143314,684,38.596867,-92.215752,10,7,27.78,APC,45:11.9,7/3/2024 7:45:07,N
8143334,684,38.597111,-92.215729,10,4.21,33.34,APC,45:17.7,7/3/2024 7:45:10,N
8143335,684,38.597378,-92.215721,10,1.34,36.67,APC,45:17.7,7/3/2024 7:45:13,N
8143336,684,38.597664,-92.215698,10,3.6,39.63,APC,45:18.2,7/3/2024 7:45:16,N
8143345,684,38.597988,-92.215691,10,0.97,45.19,APC,45:25.7,7/3/2024 7:45:19,N
8143346,684,38.598331,-92.215675,10,2.09,43.89,APC,45:25.7,7/3/2024 7:45:22,N
8143364,684,38.598675,-92.215637,10,4.93,46.67,APC,45:31.8,7/3/2024 7:45:25,N
8143365,684,38.59903,-92.215607,10,3.78,47.78,APC,45:31.9,7/3/2024 7:45:28,N
8143366,684,38.599358,-92.215607,10,0,44.08,APC,45:33.3,7/3/2024 7:45:31,N
8143389,684,38.599682,-92.215591,10,2.21,43.71,APC,45:45.8,7/3/2024 7:45:34,N
8143390,684,38.600002,-92.215561,10,4.19,43.71,APC,45:45.8,7/3/2024 7:45:37,N
8143391,684,38.600346,-92.215546,10,1.95,45,APC,45:45.9,7/3/2024 7:45:40,N
8143392,684,38.600704,-92.215523,10,2.87,47.6,APC,45:45.9,7/3/2024 7:45:43,N
8143409,684,38.601051,-92.2155,10,2.97,44.63,APC,45:51.8,7/3/2024 7:45:46,N
8143410,684,38.601334,-92.215454,10,7.24,35.19,APC,45:51.8,7/3/2024 7:45:49,N
8143425,684,38.601612,-92.215446,10,1.29,38.71,APC,45:58.7,7/3/2024 7:45:52,N
8143426,684,38.602028,-92.215424,10,2.37,44.45,APC,45:58.7,7/3/2024 7:45:55,N
8143443,684,38.602253,-92.215408,10,3.18,43.52,APC,46:04.8,7/3/2024 7:45:58,N
8143444,684,38.602589,-92.215385,10,3.06,46.11,APC,46:04.8,7/3/2024 7:46:01,N
8143445,684,38.602932,-92.21537,10,1.96,44.63,APC,46:06.4,7/3/2024 7:46:04,N
8143450,684,38.603249,-92.215355,10,2.12,42.23,APC,46:12.7,7/3/2024 7:46:07,N
8143451,684,38.603577,-92.215332,10,3.14,44.82,APC,46:12.8,7/3/2024 7:46:10,N
8143475,684,38.60392,-92.215309,10,3,45.56,APC,46:18.7,7/3/2024 7:46:13,N
8143476,684,38.604271,-92.215302,10,0.89,47.6,APC,46:18.7,7/3/2024 7:46:16,N
8143485,684,38.604633,-92.215302,10,0,48.52,APC,46:26.7,7/3/2024 7:46:19,N
8143486,684,38.605015,-92.215294,10,0.94,52.23,APC,46:26.8,7/3/2024 7:46:22,N
8143498,684,38.605358,-92.215256,10,4.95,47.23,APC,46:32.7,7/3/2024 7:46:25,N
8143499,684,38.605709,-92.215233,10,2.93,47.6,APC,46:32.7,7/3/2024 7:46:28,N
8143518,684,38.606052,-92.215187,10,5.98,44.08,APC,46:38.6,7/3/2024 7:46:31,N
8143519,684,38.606388,-92.215172,10,2,44.45,APC,46:38.7,7/3/2024 7:46:34,N
8143520,684,38.606731,-92.215141,10,4.04,45.56,APC,46:39.4,7/3/2024 7:46:37,N
8143533,684,38.607079,-92.215111,10,3.85,45.93,APC,46:45.7,7/3/2024 7:46:40,N
8143534,684,38.607422,-92.215073,10,4.95,46.11,APC,46:45.7,7/3/2024 7:46:43,N
8143550,684,38.607727,-92.215034,10,5.71,40.74,APC,46:51.7,7/3/2024 7:46:46,N
8143551,684,38.60804,-92.215019,10,2.14,40.74,APC,46:51.7,7/3/2024 7:46:49,N
8143559,684,38.608349,-92.215004,10,2.17,40.37,APC,46:59.7,7/3/2024 7:46:52,N
8143560,684,38.608635,-92.214905,10,15.14,40.56,APC,46:59.7,7/3/2024 7:46:55,N
8143579,684,38.60891,-92.214714,10,28.49,39.82,APC,47:05.8,7/3/2024 7:46:58,NE
8143580,684,38.609112,-92.214569,10,29.29,23.52,APC,47:05.8,7/3/2024 7:47:01,NE
8143581,684,38.609173,-92.214516,10,34.17,4.63,APC,47:06.5,7/3/2024 7:47:04,NE
8143594,684,38.609196,-92.21447,10,57.39,7.22,APC,47:13.8,7/3/2024 7:47:07,NE
8143595,684,38.609173,-92.214355,10,104.36,15.93,APC,47:13.8,7/3/2024 7:47:10,E
8143610,684,38.609035,-92.214241,10,147.16,25.74,APC,47:19.7,7/3/2024 7:47:13,SE
8143611,684,38.608829,-92.214066,10,146.42,34.45,APC,47:19.7,7/3/2024 7:47:16,SE
8143627,684,38.608562,-92.213875,10,150.79,42.6,APC,47:25.8,7/3/2024 7:47:19,SE
8143628,684,38.608242,-92.213684,10,154.99,47.78,APC,47:25.8,7/3/2024 7:47:22,SE
8143636,684,38.607948,-92.213463,10,149.57,44.26,APC,47:32.7,7/3/2024 7:47:25,SE
8143637,684,38.607712,-92.213173,10,136.16,45.19,APC,47:32.7,7/3/2024 7:47:28,SE
8143660,684,38.60751,-92.21283,10,127,45.19,APC,47:38.7,7/3/2024 7:47:31,SE
8143661,684,38.607307,-92.212486,10,127.06,45.93,APC,47:38.7,7/3/2024 7:47:34,SE
8143662,684,38.607101,-92.21212,10,125.76,48.34,APC,47:39.6,7/3/2024 7:47:37,SE
8143682,684,38.606892,-92.211731,10,124.51,49.82,APC,47:54.8,7/3/2024 7:47:40,SE
8143683,684,38.606674,-92.211327,10,124.63,51.3,APC,47:54.8,7/3/2024 7:47:43,SE
8143684,684,38.606449,-92.210915,10,124.95,52.23,APC,47:55.0,7/3/2024 7:47:46,SE
8143685,684,38.606228,-92.210503,10,124.47,51.67,APC,47:55.0,7/3/2024 7:47:49,SE
8143686,684,38.606003,-92.210114,10,126.51,50.74,APC,47:55.0,7/3/2024 7:47:52,SE
8143705,684,38.605762,-92.209747,10,130.04,50.93,APC,48:00.7,7/3/2024 7:47:55,SE
8143706,684,38.605522,-92.209373,10,129.39,50,APC,48:00.7,7/3/2024 7:47:58,SE
8143716,684,38.605267,-92.209053,10,135.56,47.6,APC,48:06.7,7/3/2024 7:48:01,SE
8143717,684,38.604965,-92.208771,10,143.88,50.19,APC,48:06.7,7/3/2024 7:48:04,SE
8143734,684,38.604637,-92.208511,10,148.22,51.12,APC,48:13.7,7/3/2024 7:48:07,SE
8143735,684,38.604317,-92.208244,10,146.89,50.37,APC,48:13.7,7/3/2024 7:48:10,SE
8143755,684,38.603992,-92.207993,10,148.89,52.23,APC,48:19.8,7/3/2024 7:48:13,SE
8143756,684,38.603561,-92.207626,10,146.36,51.3,APC,48:19.9,7/3/2024 7:48:16,SE
8143768,684,38.603352,-92.207436,10,144.61,50.93,APC,48:25.7,7/3/2024 7:48:19,SE
8143769,684,38.603031,-92.207169,10,146.98,52.04,APC,48:25.7,7/3/2024 7:48:22,SE
8143770,684,38.602703,-92.206886,10,146.01,52.41,APC,48:27.7,7/3/2024 7:48:25,SE
8143788,684,38.602383,-92.206604,10,145.45,51.3,APC,48:33.7,7/3/2024 7:48:28,SE
8143789,684,38.602066,-92.206329,10,145.86,50.56,APC,48:33.7,7/3/2024 7:48:31,SE
8143801,684,38.601746,-92.20607,10,147.69,51.12,APC,48:40.8,7/3/2024 7:48:34,SE
8143802,684,38.601383,-92.205856,10,155.26,52.6,APC,48:40.8,7/3/2024 7:48:37,SE
8143819,684,38.601025,-92.20565,10,155.79,51.86,APC,48:47.8,7/3/2024 7:48:40,SE
8143820,684,38.600674,-92.205444,10,155.36,52.97,APC,48:47.8,7/3/2024 7:48:43,SE
8143821,684,38.600315,-92.205231,10,155.12,51.67,APC,48:48.7,7/3/2024 7:48:46,SE
8143835,684,38.599979,-92.205032,10,155.16,49.45,APC,48:54.7,7/3/2024 7:48:49,SE
8143836,684,38.599632,-92.204834,10,155.97,51.12,APC,48:54.8,7/3/2024 7:48:52,SE
8143846,684,38.599285,-92.20462,10,154.27,50.37,APC,49:00.7,7/3/2024 7:48:55,SE
8143847,684,38.598946,-92.204414,10,154.6,49.45,APC,49:00.8,7/3/2024 7:48:58,SE
8143862,684,38.598618,-92.204216,10,154.74,47.97,APC,49:06.8,7/3/2024 7:49:01,SE
8143881,684,38.598293,-92.204041,10,157.18,47.78,APC,49:12.7,7/3/2024 7:49:04,SE
8143882,684,38.597973,-92.203857,10,155.8,47.04,APC,49:12.7,7/3/2024 7:49:07,SE
8143883,684,38.597668,-92.203682,10,155.85,44.26,APC,49:12.8,7/3/2024 7:49:10,SE
8143893,684,38.59737,-92.203506,10,155.22,43.89,APC,49:19.7,7/3/2024 7:49:13,SE
8143894,684,38.597069,-92.203331,10,155.56,45,APC,49:19.7,7/3/2024 7:49:16,SE
8143895,684,38.596752,-92.20314,10,154.78,47.41,APC,49:21.8,7/3/2024 7:49:19,SE
8143908,684,38.596432,-92.20295,10,155.11,46.11,APC,49:28.7,7/3/2024 7:49:22,SE
8143909,684,38.596111,-92.202759,10,155.06,47.04,APC,49:28.8,7/3/2024 7:49:25,SE
8143921,684,38.59581,-92.202583,10,155.44,43.89,APC,49:35.7,7/3/2024 7:49:28,SE
8143922,684,38.595493,-92.202393,10,154.9,47.6,APC,49:35.7,7/3/2024 7:49:31,SE
8143938,684,38.595161,-92.202202,10,155.79,47.78,APC,49:41.7,7/3/2024 7:49:34,SE
8143939,684,38.594837,-92.202034,10,157.94,46.49,APC,49:41.7,7/3/2024 7:49:37,S
8143954,684,38.59449,-92.201935,10,167.43,48.15,APC,49:47.7,7/3/2024 7:49:40,S
8143955,684,38.594116,-92.201889,10,174.51,50.56,APC,49:47.7,7/3/2024 7:49:43,S
8143965,684,38.593758,-92.201881,10,179,48.89,APC,49:53.7,7/3/2024 7:49:46,S
8143966,684,38.593399,-92.201889,10,181,46.86,APC,49:53.7,7/3/2024 7:49:49,S
8143975,684,38.593044,-92.201927,10,184.78,48.52,APC,49:59.8,7/3/2024 7:49:52,S
8143976,684,38.592667,-92.201973,10,185.45,50.56,APC,49:59.8,7/3/2024 7:49:55,S
8143998,684,38.592304,-92.202003,10,183.7,49.82,APC,50:05.9,7/3/2024 7:49:58,S
8143999,684,38.591969,-92.202026,10,183.07,41.11,APC,50:06.0,7/3/2024 7:50:01,S
8144000,684,38.591682,-92.202049,10,183.58,37.41,APC,50:06.9,7/3/2024 7:50:04,S
8144011,684,38.5914,-92.202065,10,182.54,35.37,APC,50:14.7,7/3/2024 7:50:07,S
8144012,684,38.591156,-92.202072,10,181.28,30,APC,50:14.7,7/3/2024 7:50:10,S
8144027,684,38.590969,-92.202072,10,180,22.96,APC,50:21.7,7/3/2024 7:50:13,S
8144028,684,38.590866,-92.20208,10,183.47,9.63,APC,50:21.7,7/3/2024 7:50:16,S
8144040,684,38.59079,-92.20208,10,180,13.33,APC,50:27.7,7/3/2024 7:50:19,S
8144041,684,38.590656,-92.202087,10,182.34,17.22,APC,50:27.7,7/3/2024 7:50:22,S
8144042,684,38.59058,-92.202087,10,180,6.85,APC,50:28.0,7/3/2024 7:50:25,S
8144057,684,38.590561,-92.202087,10,180,3.7,APC,50:34.7,7/3/2024 7:50:28,S
8144058,684,38.590446,-92.202019,10,155.19,21.85,APC,50:34.7,7/3/2024 7:50:31,SE
8144081,684,38.590324,-92.201797,10,125.11,34.45,APC,50:40.7,7/3/2024 7:50:34,SE
8144082,684,38.590134,-92.201355,10,118.81,42.97,APC,50:40.8,7/3/2024 7:50:37,SE
8144092,684,38.589951,-92.200989,10,122.61,46.3,APC,50:46.8,7/3/2024 7:50:41,SE
8144093,684,38.589806,-92.200729,10,125.51,49.82,APC,50:46.8,7/3/2024 7:50:43,SE
8144110,684,38.589542,-92.200356,10,132.16,53.89,APC,50:52.8,7/3/2024 7:50:46,SE
8144111,684,38.589283,-92.199982,10,131.54,52.23,APC,50:52.8,7/3/2024 7:50:49,SE
8144112,684,38.589031,-92.199623,10,131.93,49.63,APC,50:55.0,7/3/2024 7:50:52,SE
8144122,684,38.588795,-92.19928,10,131.36,45.74,APC,51:01.7,7/3/2024 7:50:55,SE
8144123,684,38.588585,-92.198959,10,129.93,44.08,APC,51:01.7,7/3/2024 7:50:58,SE
8144133,684,38.588428,-92.198586,10,118.3,45.37,APC,51:08.7,7/3/2024 7:51:01,SE
8144134,684,38.58836,-92.198128,10,100.75,49.08,APC,51:08.7,7/3/2024 7:51:04,E
8144162,684,38.588329,-92.197639,10,94.64,51.3,APC,51:20.7,7/3/2024 7:51:07,E
8144163,684,38.588329,-92.197197,10,90,46.3,APC,51:20.8,7/3/2024 7:51:10,E
8144164,684,38.588337,-92.196793,10,88.55,41.86,APC,51:20.8,7/3/2024 7:51:13,E
8144165,684,38.58836,-92.196404,10,85.67,40.37,APC,51:20.8,7/3/2024 7:51:16,E
8144186,684,38.588383,-92.196014,10,85.69,41.11,APC,51:27.8,7/3/2024 7:51:19,E
8144187,684,38.588383,-92.195602,10,90,44.63,APC,51:27.8,7/3/2024 7:51:22,E
8144199,684,38.58839,-92.195145,10,88.88,48.52,APC,51:33.8,7/3/2024 7:51:25,E
8144200,684,38.588398,-92.194656,10,88.8,51.3,APC,51:33.8,7/3/2024 7:51:28,E
8144215,684,38.588402,-92.194183,10,89.38,48.71,APC,51:39.8,7/3/2024 7:51:31,E
